make,model,brand,price_eur,mileage_km,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,logical_issue,age_years
bmw,123,bmw,9499,135377.0,2008-02-01,2008.0,2.0,diesel,germany,16,False,False,False,17.0
bmw,440,bmw,33900,63324.0,2018-07-01,2018.0,7.0,petrol,germany,16,False,False,False,7.0
bmw,330,bmw,9950,223976.0,2005-05-01,2005.0,5.0,petrol,netherlands,16,False,True,False,20.0
bmw,330,bmw,23740,140401.0,2016-12-01,2016.0,12.0,2,netherlands,16,False,False,False,9.0
bmw,220,bmw,22999,86000.0,2020-02-01,2020.0,2.0,diesel,belgium,16,False,False,False,5.0
bmw,x1,bmw,9990,172700.0,2015-06-01,2015.0,6.0,diesel,germany,16,False,False,False,10.0
bmw,x1,bmw,14800,154000.0,2017-04-01,2017.0,4.0,petrol,italy,16,False,False,False,8.0
bmw,120,bmw,29850,23571.0,2024-10-01,2024.0,10.0,petrol,belgium,16,False,False,False,1.0
bmw,x1,bmw,20900,70371.0,2021-12-01,2021.0,12.0,2,italy,16,False,False,False,4.0
bmw,m3,bmw,74999,28900.0,2024-01-01,2024.0,1.0,petrol,belgium,16,True,False,False,1.0
bmw,225,bmw,17499,51826.0,2021-05-01,2021.0,5.0,2,belgium,16,False,False,False,4.0
bmw,216,bmw,12450,149000.0,2017-04-01,2017.0,4.0,diesel,belgium,16,False,False,False,8.0
bmw,x1,bmw,14990,127639.0,2017-08-01,2017.0,8.0,diesel,belgium,16,False,False,False,8.0
bmw,318,bmw,22990,79480.0,2021-10-01,2021.0,10.0,petrol,belgium,16,False,False,False,4.0
bmw,118,bmw,17500,97427.0,2019-06-01,2019.0,6.0,petrol,italy,16,False,False,False,6.0
bmw,330,bmw,29299,75022.0,2019-10-01,2019.0,10.0,2,belgium,17,False,False,False,6.0
bmw,218,bmw,22990,51561.0,2021-04-01,2021.0,4.0,petrol,belgium,17,False,False,False,4.0
bmw,x3,bmw,24990,58418.0,2017-10-01,2017.0,10.0,diesel,germany,17,False,False,False,8.0
bmw,318,bmw,17495,98316.0,2017-08-01,2017.0,8.0,diesel,belgium,17,False,False,False,8.0
bmw,225,bmw,17450,66200.0,2019-07-01,2019.0,7.0,2,belgium,17,False,False,False,6.0
bmw,645,bmw,11950,102965.0,2005-07-01,2005.0,7.0,petrol,netherlands,17,False,False,False,20.0
bmw,x3,bmw,30900,54158.0,2021-07-01,2021.0,7.0,2,italy,17,False,False,False,4.0
bmw,116,bmw,18950,49000.0,2021-04-01,2021.0,4.0,petrol,belgium,17,False,False,False,4.0
bmw,318,bmw,17990,94000.0,2018-02-01,2018.0,2.0,diesel,italy,17,False,False,False,7.0
bmw,318,bmw,4950,137900.0,2003-03-01,2003.0,3.0,petrol,germany,17,False,False,False,22.0
bmw,x2,bmw,44900,25297.0,2025-02-01,2025.0,2.0,3,italy,17,False,False,False,0.0
bmw,320,bmw,31714,21685.0,2023-06-01,2023.0,6.0,diesel,germany,17,False,False,False,2.0
bmw,335,bmw,25490,79896.0,2015-07-01,2015.0,7.0,petrol,germany,17,False,False,False,10.0
bmw,218,bmw,19999,105000.0,2020-09-01,2020.0,9.0,petrol,belgium,17,False,False,False,5.0
bmw,116,bmw,7250,134000.0,2011-09-01,2011.0,9.0,petrol,belgium,17,False,False,False,14.0
bmw,x1,bmw,23990,43350.0,2021-08-01,2021.0,8.0,2,belgium,17,False,False,False,4.0
bmw,x1,bmw,23490,19000.0,2021-01-01,2021.0,1.0,2,italy,18,False,False,False,4.0
bmw,m5,bmw,58990,90000.0,2019-09-01,2019.0,9.0,petrol,germany,18,False,False,False,6.0
bmw,x1,bmw,21990,68081.0,2020-08-01,2020.0,8.0,2,germany,18,False,False,False,5.0
bmw,x3,bmw,33950,80722.0,2021-08-01,2021.0,8.0,2,belgium,18,False,False,False,4.0
bmw,320,bmw,39999,13500.0,2025-01-01,2025.0,1.0,petrol,germany,18,False,False,False,0.0
bmw,x1,bmw,15980,109845.0,2015-12-01,2015.0,12.0,petrol,germany,18,False,False,False,10.0
bmw,x1,bmw,10900,140500.0,2014-09-01,2014.0,9.0,diesel,italy,18,False,False,False,11.0
bmw,750,bmw,26850,190180.0,2017-03-01,2017.0,3.0,diesel,germany,18,False,False,False,8.0
bmw,730,bmw,37450,195873.0,2019-07-01,2019.0,7.0,diesel,belgium,18,False,False,False,6.0
bmw,m3,bmw,46800,155000.0,2003-09-01,2003.0,9.0,petrol,italy,18,False,False,False,22.0
bmw,520,bmw,13900,92971.0,2010-10-01,2010.0,10.0,diesel,germany,18,False,False,False,15.0
bmw,420,bmw,15450,168000.0,2014-08-01,2014.0,8.0,diesel,belgium,18,False,False,False,11.0
bmw,116,bmw,16500,94000.0,2021-07-01,2021.0,7.0,diesel,belgium,18,False,False,False,4.0
bmw,320,bmw,44990,17500.0,2024-04-01,2024.0,4.0,3,italy,18,False,False,False,1.0
bmw,520,bmw,29900,144000.0,2023-12-01,2023.0,12.0,3,italy,18,False,False,False,2.0
bmw,x1,bmw,41950,7677.0,2025-04-01,2025.0,4.0,diesel,germany,18,False,False,False,0.0
bmw,320,bmw,7950,182193.0,2009-12-01,2009.0,12.0,petrol,netherlands,18,False,False,False,16.0
bmw,220,bmw,22850,64929.0,2021-03-01,2021.0,3.0,diesel,germany,19,False,False,False,4.0
bmw,330,bmw,23999,180495.0,2019-06-01,2019.0,6.0,petrol,belgium,19,False,False,False,6.0
bmw,218,bmw,28900,27972.0,2022-04-01,2022.0,4.0,petrol,belgium,19,False,False,False,3.0
bmw,118,bmw,22500,44043.0,2021-06-01,2021.0,6.0,diesel,italy,19,False,False,False,4.0
bmw,650,bmw,23799,149000.0,2015-02-01,2015.0,2.0,petrol,germany,19,False,False,False,10.0
bmw,118,bmw,34900,18000.0,2025-02-01,2025.0,2.0,diesel,italy,19,False,False,False,0.0
bmw,318,bmw,17990,97000.0,2018-11-01,2018.0,11.0,diesel,belgium,19,False,False,False,7.0
bmw,x2 m,bmw,22400,71268.0,2019-05-01,2019.0,5.0,petrol,italy,19,False,False,False,6.0
bmw,x1,bmw,26350,67000.0,2022-01-01,2022.0,1.0,2,belgium,19,False,False,False,3.0
bmw,318,bmw,23901,55200.0,2021-11-01,2021.0,11.0,diesel,germany,19,False,False,False,4.0
bmw,220,bmw,21990,96403.0,2020-10-01,2020.0,10.0,diesel,belgium,19,False,False,False,5.0
bmw,x3,bmw,15350,163000.0,2015-10-01,2015.0,10.0,diesel,italy,19,False,False,False,10.0
bmw,x3,bmw,17540,62456.0,2015-02-01,2015.0,2.0,petrol,germany,19,False,False,False,10.0
bmw,218,bmw,12949,154414.0,2016-06-01,2016.0,6.0,petrol,netherlands,19,False,False,False,9.0
bmw,318,bmw,17100,88543.0,2018-02-01,2018.0,2.0,diesel,italy,19,False,False,False,7.0
bmw,420,bmw,39712,7193.0,2024-06-01,2024.0,6.0,diesel,germany,19,False,False,False,1.0
bmw,120,bmw,26900,6100.0,2024-09-01,2024.0,9.0,petrol,germany,19,False,False,False,1.0
bmw,520,bmw,29990,113250.0,2021-01-01,2021.0,1.0,diesel,belgium,19,False,False,False,4.0
bmw,118,bmw,25490,33837.0,2022-10-01,2022.0,10.0,petrol,germany,20,False,False,False,3.0
bmw,120,bmw,19500,93000.0,2016-12-01,2016.0,12.0,diesel,a,20,False,False,False,9.0
bmw,135,bmw,20950,192869.0,2015-09-01,2015.0,9.0,petrol,netherlands,20,False,False,False,10.0
bmw,520,bmw,14499,178550.0,2016-05-01,2016.0,5.0,diesel,germany,20,False,False,False,9.0
bmw,730,bmw,30900,162300.0,2018-01-01,2018.0,1.0,diesel,italy,20,False,False,False,7.0
bmw,320,bmw,29999,27753.0,2020-08-01,2020.0,8.0,diesel,germany,20,False,False,False,5.0
bmw,530,bmw,34500,74539.0,2021-07-01,2021.0,7.0,2,belgium,20,False,False,False,4.0
bmw,116,bmw,8900,181964.0,2019-01-01,2019.0,1.0,diesel,italy,20,False,False,False,6.0
bmw,x2,bmw,25990,63820.0,2021-08-01,2021.0,8.0,2,belgium,20,False,False,False,4.0
bmw,x5,bmw,29997,155900.0,2018-01-01,2018.0,1.0,diesel,germany,20,False,False,False,7.0
bmw,218,bmw,21990,62445.0,2020-03-01,2020.0,3.0,petrol,belgium,20,False,False,False,5.0
bmw,440,bmw,31900,104160.0,2018-01-01,2018.0,1.0,petrol,germany,20,False,False,False,7.0
bmw,x1,bmw,18900,118600.0,2018-08-01,2018.0,8.0,diesel,germany,20,False,False,False,7.0
bmw,520,bmw,14990,188000.0,2015-05-01,2015.0,5.0,diesel,a,20,False,False,False,10.0
bmw,x5,bmw,20998,129500.0,2015-01-01,2015.0,1.0,diesel,germany,20,False,False,False,10.0
bmw,i3,bmw,11999,122429.0,2016-12-01,2016.0,12.0,2,belgium,20,False,False,False,9.0
bmw,116,bmw,22900,98000.0,2021-02-01,2021.0,2.0,diesel,italy,20,False,False,False,4.0
bmw,316,bmw,9300,110696.0,2013-06-01,2013.0,6.0,petrol,germany,21,False,False,False,12.0
bmw,218,bmw,22546,55940.0,2020-04-01,2020.0,4.0,petrol,germany,21,False,False,False,5.0
bmw,320,bmw,27880,43900.0,2019-09-01,2019.0,9.0,petrol,germany,21,False,False,False,6.0
bmw,518,bmw,16990,173000.0,2015-03-01,2015.0,3.0,diesel,belgium,21,False,False,False,10.0
bmw,335,bmw,19999,149888.0,2010-12-01,2010.0,12.0,petrol,netherlands,21,False,False,False,15.0
bmw,x1,bmw,21995,26434.0,2018-04-01,2018.0,4.0,petrol,germany,21,False,False,False,7.0
bmw,118,bmw,23900,19000.0,2023-05-01,2023.0,5.0,petrol,italy,21,False,False,False,2.0
bmw,428,bmw,17900,104000.0,2014-10-01,2014.0,10.0,petrol,germany,21,False,False,False,11.0
bmw,540,bmw,35990,115000.0,2019-07-01,2019.0,7.0,diesel,a,21,False,False,False,6.0
bmw,x2,bmw,21499,71894.0,2022-07-01,2022.0,7.0,2,germany,21,False,False,False,3.0
bmw,m3,bmw,45899,49750.0,2015-07-01,2015.0,7.0,petrol,germany,21,False,False,False,10.0
bmw,116,bmw,23000,38372.0,2021-11-01,2021.0,11.0,diesel,italy,21,False,False,False,4.0
bmw,118,bmw,19900,19000.0,2023-12-01,2023.0,12.0,petrol,italy,21,False,False,False,2.0
bmw,m4,bmw,44990,150000.0,2015-06-01,2015.0,6.0,petrol,a,21,False,False,False,10.0
bmw,i4,bmw,38950,60149.0,2022-09-01,2022.0,9.0,electric,netherlands,21,False,False,False,3.0
bmw,x6,bmw,29998,149998.0,2018-06-01,2018.0,6.0,diesel,germany,21,False,False,False,7.0
bmw,650,bmw,22250,161989.0,2013-03-01,2013.0,3.0,petrol,netherlands,21,False,False,False,12.0
bmw,x3 m,bmw,44700,52987.0,2022-11-01,2022.0,11.0,2,belgium,21,False,False,False,3.0
bmw,116,bmw,14999,132000.0,2016-11-01,2016.0,11.0,diesel,italy,21,False,False,False,9.0
bmw,m550,bmw,21850,179697.0,2015-02-01,2015.0,2.0,diesel,netherlands,21,False,False,False,10.0
bmw,116,bmw,7900,165362.0,2012-12-01,2012.0,12.0,diesel,italy,22,False,False,False,13.0
bmw,z4,bmw,19900,114000.0,2015-03-01,2015.0,3.0,petrol,italy,22,False,False,False,10.0
bmw,140,bmw,33000,99368.0,2017-02-01,2017.0,2.0,petrol,germany,22,False,False,False,8.0
bmw,x1,bmw,16900,111400.0,2019-05-01,2019.0,5.0,petrol,germany,22,False,False,False,6.0
bmw,316,bmw,15490,134000.0,2017-03-01,2017.0,3.0,diesel,belgium,22,False,False,False,8.0
bmw,x2,bmw,21950,59387.0,2020-02-01,2020.0,2.0,petrol,belgium,22,False,False,False,5.0
bmw,420,bmw,35790,58640.0,2022-09-01,2022.0,9.0,diesel,belgium,22,False,False,False,3.0
bmw,x3,bmw,18900,80000.0,2016-05-01,2016.0,5.0,diesel,italy,22,False,False,False,9.0
bmw,218,bmw,22940,83719.0,2018-04-01,2018.0,4.0,petrol,netherlands,22,False,False,False,7.0
bmw,x4,bmw,29480,73038.0,2019-04-01,2019.0,4.0,petrol,germany,22,False,False,False,6.0
bmw,435,bmw,25890,110212.0,2014-10-01,2014.0,10.0,petrol,germany,22,False,False,False,11.0
bmw,550,bmw,68450,32199.0,2024-01-01,2024.0,1.0,2,belgium,22,True,False,False,1.0
bmw,m4,bmw,39900,81500.0,2016-07-01,2016.0,7.0,petrol,germany,22,False,False,False,9.0
bmw,540,bmw,23950,215225.0,2017-11-01,2017.0,11.0,petrol,netherlands,22,False,True,False,8.0
bmw,x3,bmw,22490,83507.0,2017-05-01,2017.0,5.0,diesel,germany,22,False,False,False,8.0
bmw,530,bmw,46499,38833.0,2023-02-01,2023.0,2.0,diesel,germany,22,False,False,False,2.0
bmw,335,bmw,16950,105982.0,2007-05-01,2007.0,5.0,petrol,belgium,22,False,False,False,18.0
bmw,325,bmw,3600,194920.0,2002-06-01,2002.0,6.0,petrol,germany,22,False,False,False,23.0
bmw,440,bmw,36999,56160.0,2019-02-01,2019.0,2.0,petrol,germany,22,False,False,False,6.0
bmw,x6,bmw,23900,218500.0,2015-03-01,2015.0,3.0,diesel,italy,22,False,True,False,10.0
bmw,318,bmw,5999,165000.0,2010-05-01,2010.0,5.0,petrol,germany,23,False,False,False,15.0
bmw,x2,bmw,22900,63963.0,2022-09-01,2022.0,9.0,2,italy,23,False,False,False,3.0
bmw,118,bmw,19949,57706.0,2022-05-01,2022.0,5.0,petrol,germany,23,False,False,False,3.0
bmw,530,bmw,35790,37868.0,2021-11-01,2021.0,11.0,petrol,belgium,23,False,False,False,4.0
bmw,318,bmw,14950,165454.0,2017-07-01,2017.0,7.0,petrol,netherlands,23,False,False,False,8.0
bmw,318,bmw,24990,100000.0,2022-10-01,2022.0,10.0,3,italy,23,False,False,False,3.0
bmw,520,bmw,5999,79000.0,1998-05-01,1998.0,5.0,petrol,germany,23,False,False,False,27.0
bmw,318,bmw,12500,218000.0,2013-11-01,2013.0,11.0,diesel,belgium,23,False,True,False,12.0
bmw,318,bmw,16250,181271.0,2020-12-01,2020.0,12.0,diesel,belgium,23,False,False,False,5.0
bmw,x2,bmw,17490,63500.0,2018-06-01,2018.0,6.0,petrol,germany,23,False,False,False,7.0
bmw,540,bmw,26000,175999.0,2020-04-01,2020.0,4.0,diesel,germany,23,False,False,False,5.0
bmw,x3,bmw,3999,156000.0,2005-06-01,2005.0,6.0,diesel,italy,23,False,False,False,20.0
bmw,318,bmw,17950,135391.0,2014-01-01,2014.0,1.0,diesel,belgium,23,False,False,False,11.0
bmw,530,bmw,14600,214500.0,2014-09-01,2014.0,9.0,diesel,germany,23,False,False,False,11.0
bmw,x1,bmw,39900,34590.0,2025-01-01,2025.0,1.0,3,italy,23,False,False,False,0.0
bmw,520,bmw,10950,199478.0,2012-03-01,2012.0,3.0,petrol,netherlands,23,False,False,False,13.0
bmw,118,bmw,19950,60533.0,2020-02-01,2020.0,2.0,petrol,netherlands,23,False,False,False,5.0
bmw,218,bmw,11950,135936.0,2015-06-01,2015.0,6.0,petrol,netherlands,23,False,False,False,10.0
bmw,x2,bmw,24350,38000.0,2019-02-01,2019.0,2.0,petrol,belgium,23,False,False,False,6.0
bmw,420,bmw,33490,48672.0,2022-12-01,2022.0,12.0,diesel,germany,23,False,False,False,3.0
bmw,220,bmw,11000,82301.0,2014-08-01,2014.0,8.0,petrol,germany,24,False,False,False,11.0
bmw,525,bmw,16750,153687.0,2016-08-01,2016.0,8.0,diesel,belgium,24,False,False,False,9.0
bmw,318,bmw,19900,85160.0,2018-04-01,2018.0,4.0,petrol,belgium,24,False,False,False,7.0
bmw,440,bmw,46980,37735.0,2022-11-01,2022.0,11.0,petrol,germany,24,False,False,False,3.0
bmw,520,bmw,16100,119000.0,2015-07-01,2015.0,7.0,diesel,italy,24,False,False,False,10.0
bmw,x1,bmw,22950,45000.0,2020-08-01,2020.0,8.0,petrol,belgium,24,False,False,False,5.0
bmw,x1,bmw,23999,95000.0,2021-01-01,2021.0,1.0,diesel,belgium,24,False,False,False,4.0
bmw,z3,bmw,6980,136247.0,1998-05-01,1998.0,5.0,petrol,germany,24,False,False,False,27.0
bmw,x5,bmw,18500,171000.0,2014-12-01,2014.0,12.0,diesel,belgium,24,False,False,False,11.0
bmw,218,bmw,18900,25000.0,2016-09-01,2016.0,9.0,petrol,germany,24,False,False,False,9.0
bmw,550,bmw,36990,84200.0,2018-08-01,2018.0,8.0,diesel,germany,24,False,False,False,7.0
bmw,530,bmw,27750,123120.0,2020-08-01,2020.0,8.0,2,germany,24,False,False,False,5.0
bmw,218,bmw,12390,131500.0,2017-10-01,2017.0,10.0,diesel,germany,24,False,False,False,8.0
bmw,420,bmw,16999,156000.0,2016-05-01,2016.0,5.0,diesel,italy,24,False,False,False,9.0
bmw,435,bmw,26950,103254.0,2015-03-01,2015.0,3.0,petrol,germany,24,False,False,False,10.0
bmw,x1,bmw,13750,118700.0,2014-08-01,2014.0,8.0,petrol,germany,24,False,False,False,11.0
bmw,520,bmw,24990,108102.0,2020-09-01,2020.0,9.0,diesel,germany,24,False,False,False,5.0
bmw,530,bmw,16500,200000.0,2015-05-01,2015.0,5.0,diesel,italy,24,False,False,False,10.0
bmw,118,bmw,12500,170000.0,2018-02-01,2018.0,2.0,diesel,italy,25,False,False,False,7.0
bmw,640,bmw,27490,177000.0,2013-03-01,2013.0,3.0,diesel,a,25,False,False,False,12.0
bmw,x3,bmw,29899,194330.0,2020-03-01,2020.0,3.0,petrol,netherlands,25,False,False,False,5.0
bmw,218,bmw,23980,33000.0,2023-08-01,2023.0,8.0,petrol,germany,25,False,False,False,2.0
bmw,140,bmw,39100,41000.0,2019-01-01,2019.0,1.0,petrol,italy,25,False,False,False,6.0
bmw,340,bmw,46990,43642.0,2022-09-01,2022.0,9.0,petrol,germany,25,False,False,False,3.0
bmw,850,bmw,54950,88700.0,2020-05-01,2020.0,5.0,petrol,belgium,25,False,False,False,5.0
bmw,116,bmw,14250,107716.0,2017-03-01,2017.0,3.0,petrol,netherlands,25,False,False,False,8.0
bmw,218,bmw,17990,76100.0,2019-11-01,2019.0,11.0,petrol,germany,25,False,False,False,6.0
bmw,i4,bmw,36799,36882.0,2023-11-01,2023.0,11.0,electric,germany,25,False,False,False,2.0
bmw,x3 m,bmw,36490,53900.0,2018-08-01,2018.0,8.0,petrol,germany,25,False,False,False,7.0
bmw,330,bmw,29900,44400.0,2022-05-01,2022.0,5.0,2,germany,25,False,False,False,3.0
bmw,320,bmw,25900,91400.0,2022-10-01,2022.0,10.0,2,germany,25,False,False,False,3.0
bmw,118,bmw,33900,10000.0,2025-05-01,2025.0,5.0,diesel,italy,25,False,False,False,0.0
bmw,120,bmw,10900,125061.0,2012-02-01,2012.0,2.0,diesel,germany,25,False,False,False,13.0
bmw,x3,bmw,37900,65150.0,2022-04-01,2022.0,4.0,diesel,belgium,25,False,False,False,3.0
bmw,118,bmw,25890,14800.0,2024-08-01,2024.0,8.0,diesel,germany,26,False,False,False,1.0
bmw,520,bmw,24990,82652.0,2021-05-01,2021.0,5.0,2,germany,26,False,False,False,4.0
bmw,x1,bmw,25890,39900.0,2021-12-01,2021.0,12.0,petrol,germany,26,False,False,False,4.0
bmw,330,bmw,29990,108737.0,2022-01-01,2022.0,1.0,2,belgium,26,False,False,False,3.0
bmw,520,bmw,34749,102450.0,2022-05-01,2022.0,5.0,diesel,germany,26,False,False,False,3.0
bmw,320,bmw,23500,115430.0,2020-02-01,2020.0,2.0,diesel,italy,26,False,False,False,5.0
bmw,218,bmw,26290,24099.0,2023-11-01,2023.0,11.0,petrol,germany,26,False,False,False,2.0
bmw,525,bmw,19900,127000.0,2017-01-01,2017.0,1.0,diesel,italy,26,False,False,False,8.0
bmw,x1,bmw,18990,122468.0,2019-01-01,2019.0,1.0,diesel,germany,26,False,False,False,6.0
bmw,x2,bmw,24520,36652.0,2021-12-01,2021.0,12.0,petrol,germany,26,False,False,False,4.0
bmw,640,bmw,20990,169985.0,2013-03-01,2013.0,3.0,diesel,germany,26,False,False,False,12.0
bmw,118,bmw,24900,23000.0,2023-10-01,2023.0,10.0,petrol,italy,26,False,False,False,2.0
bmw,x2,bmw,32800,17398.0,2024-09-01,2024.0,9.0,diesel,germany,26,False,False,False,1.0
bmw,530,bmw,25990,99977.0,2018-06-01,2018.0,6.0,2,belgium,26,False,False,False,7.0
bmw,x2,bmw,18490,54650.0,2019-04-01,2019.0,4.0,petrol,belgium,26,False,False,False,6.0
bmw,118,bmw,6990,140000.0,2008-11-01,2008.0,11.0,petrol,germany,26,False,False,False,17.0
bmw,320,bmw,9200,200000.0,2013-06-01,2013.0,6.0,diesel,italy,26,False,False,False,12.0
bmw,318,bmw,18450,90000.0,2019-07-01,2019.0,7.0,diesel,italy,26,False,False,False,6.0
bmw,x1,bmw,8950,144520.0,2013-01-01,2013.0,1.0,diesel,germany,27,False,False,False,12.0
bmw,520,bmw,23760,74490.0,2019-10-01,2019.0,10.0,diesel,germany,27,False,False,False,6.0
bmw,116,bmw,18999,87000.0,2021-09-01,2021.0,9.0,diesel,belgium,27,False,False,False,4.0
bmw,x3,bmw,24699,163000.0,2019-08-01,2019.0,8.0,diesel,germany,27,False,False,False,6.0
bmw,x5,bmw,21990,192000.0,2014-06-01,2014.0,6.0,diesel,germany,27,False,False,False,11.0
bmw,x1,bmw,22895,53897.0,2021-11-01,2021.0,11.0,petrol,belgium,27,False,False,False,4.0
bmw,x1,bmw,39900,20000.0,2025-04-01,2025.0,4.0,diesel,italy,27,False,False,False,0.0
bmw,116,bmw,10500,173823.0,2015-03-01,2015.0,3.0,diesel,a,27,False,False,False,10.0
bmw,220,bmw,18950,98589.0,2016-04-01,2016.0,4.0,diesel,belgium,27,False,False,False,9.0
bmw,525,bmw,16900,178724.0,2013-10-01,2013.0,10.0,diesel,germany,27,False,False,False,12.0
bmw,430,bmw,22899,172000.0,2019-08-01,2019.0,8.0,diesel,germany,27,False,False,False,6.0
bmw,525,bmw,14990,166140.0,2014-09-01,2014.0,9.0,diesel,italy,27,False,False,False,11.0
bmw,x4,bmw,17000,156000.0,2015-01-01,2015.0,1.0,diesel,belgium,27,False,False,False,10.0
bmw,120,bmw,22500,108000.0,2021-10-01,2021.0,10.0,petrol,belgium,27,False,False,False,4.0
bmw,m4,bmw,49490,58560.0,2018-02-01,2018.0,2.0,petrol,belgium,27,False,False,False,7.0
bmw,118,bmw,14950,137385.0,2018-08-01,2018.0,8.0,petrol,netherlands,27,False,False,False,7.0
bmw,116,bmw,16990,66272.0,2020-10-01,2020.0,10.0,diesel,italy,27,False,False,False,5.0
bmw,523,bmw,12000,138593.0,2011-04-01,2011.0,4.0,petrol,germany,27,False,False,False,14.0
bmw,x3,bmw,26599,75186.0,2019-12-01,2019.0,12.0,petrol,belgium,28,False,False,False,6.0
bmw,530,bmw,37990,70000.0,2021-05-01,2021.0,5.0,diesel,germany,28,False,False,False,4.0
bmw,218,bmw,9900,129000.0,2018-05-01,2018.0,5.0,petrol,germany,28,False,False,False,7.0
bmw,x2,bmw,38995,19148.0,2024-03-01,2024.0,3.0,petrol,belgium,28,False,False,False,1.0
bmw,x3,bmw,37499,50000.0,2021-08-01,2021.0,8.0,2,belgium,28,False,False,False,4.0
bmw,325,bmw,10770,196450.0,1993-10-01,1993.0,10.0,petrol,germany,28,False,False,False,32.0
bmw,118,bmw,14999,85118.0,2019-09-01,2019.0,9.0,diesel,belgium,28,False,False,False,6.0
bmw,x2,bmw,30880,19300.0,2023-06-01,2023.0,6.0,petrol,germany,28,False,False,False,2.0
bmw,218,bmw,24999,35600.0,2024-05-01,2024.0,5.0,petrol,germany,28,False,False,False,1.0
bmw,i4,bmw,51950,9287.0,2023-11-01,2023.0,11.0,electric,belgium,28,False,False,False,2.0
bmw,740,bmw,37950,66000.0,2018-01-01,2018.0,1.0,2,belgium,28,False,False,False,7.0
bmw,x3,bmw,28750,79688.0,2021-09-01,2021.0,9.0,diesel,germany,28,False,False,False,4.0
bmw,635,bmw,69950,170411.0,1988-02-01,1988.0,2.0,petrol,netherlands,28,True,False,False,37.0
bmw,520,bmw,29590,117988.0,2022-07-01,2022.0,7.0,diesel,germany,28,False,False,False,3.0
bmw,x1,bmw,14700,192319.0,2017-05-01,2017.0,5.0,diesel,italy,28,False,False,False,8.0
bmw,418,bmw,25900,92096.0,2021-12-01,2021.0,12.0,petrol,belgium,28,False,False,False,4.0
bmw,m2,bmw,43750,93951.0,2020-10-01,2020.0,10.0,petrol,belgium,28,False,False,False,5.0
bmw,x3,bmw,31900,43601.0,2021-03-01,2021.0,3.0,diesel,belgium,28,False,False,False,4.0
bmw,x3,bmw,43890,31000.0,2023-04-01,2023.0,4.0,3,italy,29,False,False,False,2.0
bmw,x5,bmw,42995,179500.0,2020-04-01,2020.0,4.0,diesel,belgium,29,False,False,False,5.0
bmw,630,bmw,35650,58000.0,2021-04-01,2021.0,4.0,petrol,belgium,29,False,False,False,4.0
bmw,116,bmw,13950,87185.0,2019-09-01,2019.0,9.0,petrol,belgium,29,False,False,False,6.0
bmw,330,bmw,26900,63624.0,2017-07-01,2017.0,7.0,petrol,germany,29,False,False,False,8.0
bmw,x2,bmw,22999,43885.0,2022-09-01,2022.0,9.0,2,germany,29,False,False,False,3.0
bmw,x1,bmw,23890,62242.0,2021-05-01,2021.0,5.0,petrol,belgium,29,False,False,False,4.0
bmw,330,bmw,21499,60748.0,2018-03-01,2018.0,3.0,petrol,belgium,29,False,False,False,7.0
bmw,m4,bmw,47900,74788.0,2018-07-01,2018.0,7.0,petrol,germany,29,False,False,False,7.0
bmw,x4,bmw,23490,149000.0,2018-03-01,2018.0,3.0,diesel,germany,29,False,False,False,7.0
bmw,218,bmw,20999,12510.0,2017-06-01,2017.0,6.0,petrol,germany,29,False,False,False,8.0
bmw,116,bmw,29090,,,,,petrol,belgium,29,False,False,False,
bmw,320,bmw,19900,150000.0,2021-03-01,2021.0,3.0,3,italy,29,False,False,False,4.0
bmw,420,bmw,27980,80400.0,2021-03-01,2021.0,3.0,petrol,germany,29,False,False,False,4.0
bmw,330,bmw,29900,87000.0,2020-03-01,2020.0,3.0,diesel,germany,29,False,False,False,5.0
bmw,x3,bmw,35000,27134.0,2022-12-01,2022.0,12.0,2,italy,29,False,False,False,3.0
bmw,120,bmw,18380,140123.0,2019-06-01,2019.0,6.0,petrol,germany,29,False,False,False,6.0
bmw,x4,bmw,15900,215000.0,2015-05-01,2015.0,5.0,diesel,italy,30,False,True,False,10.0
bmw,x3,bmw,26980,129000.0,2021-04-01,2021.0,4.0,diesel,germany,30,False,False,False,4.0
bmw,340,bmw,48999,63500.0,2021-01-01,2021.0,1.0,petrol,belgium,30,False,False,False,4.0
bmw,225,bmw,14990,98436.0,2016-08-01,2016.0,8.0,2,belgium,30,False,False,False,9.0
bmw,530,bmw,23970,84830.0,2021-05-01,2021.0,5.0,2,germany,30,False,False,False,4.0
