make,model,brand,price_eur,price_label,mileage_km,power_hp,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,power_outlier_iqr,logical_issue,age_years
audi,a3,audi,26490,fair-price,49400.0,150.0,2023-09-01,2023.0,9.0,petrol,germany,16,False,False,False,False,2.0
audi,a3,audi,19290,top-price,135155.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,16,False,False,False,False,3.0
audi,a3,audi,28390,fair-price,15261.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,16,False,False,False,False,0.0
audi,a3,audi,33799,top-price,5300.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,16,False,False,False,False,0.0
audi,a3,audi,25590,somewhat-expensive,33250.0,110.0,2021-11-01,2021.0,11.0,petrol,germany,16,False,False,False,False,4.0
audi,a3,audi,22780,good-price,27430.0,110.0,2022-11-01,2022.0,11.0,petrol,germany,16,False,False,False,False,3.0
audi,a3,audi,13890,fair-price,27488.0,105.0,2011-03-01,2011.0,3.0,petrol,germany,17,False,False,False,False,14.0
audi,a3,audi,41490,unknown,,150.0,,,,petrol,germany,17,False,False,False,False,
audi,a3,audi,19880,fair-price,71300.0,116.0,2019-10-01,2019.0,10.0,diesel,germany,17,False,False,False,False,6.0
audi,a3,audi,31888,somewhat-expensive,97600.0,200.0,2022-08-01,2022.0,8.0,diesel,germany,17,False,False,False,False,3.0
audi,a3,audi,41990,somewhat-expensive,14999.0,150.0,2025-03-01,2025.0,3.0,diesel,germany,17,False,False,False,False,0.0
audi,a3,audi,36980,good-price,7200.0,150.0,2024-12-01,2024.0,12.0,petrol,germany,17,False,False,False,False,1.0
audi,a3,audi,29810,fair-price,22000.0,116.0,2025-05-01,2025.0,5.0,petrol,germany,17,False,False,False,False,0.0
audi,a3,audi,37988,somewhat-expensive,1800.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,17,False,False,False,False,0.0
audi,a3,audi,30900,somewhat-expensive,21500.0,150.0,2022-11-01,2022.0,11.0,petrol,germany,17,False,False,False,False,3.0
audi,a3,audi,38410,good-price,5700.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,17,False,False,False,False,1.0
audi,a3,audi,40990,good-price,2000.0,150.0,2025-09-01,2025.0,9.0,diesel,germany,17,False,False,False,False,0.0
audi,a3,audi,21950,top-price,43288.0,150.0,2022-12-01,2022.0,12.0,petrol,germany,18,False,False,False,False,3.0
audi,a3,audi,32690,fair-price,20360.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,18,False,False,False,False,0.0
audi,a3,audi,40910,fair-price,8200.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,18,False,False,False,False,1.0
audi,a3,audi,30810,fair-price,22000.0,116.0,2025-05-01,2025.0,5.0,petrol,germany,18,False,False,False,False,0.0
audi,a3,audi,12480,top-price,148850.0,125.0,2016-03-01,2016.0,3.0,petrol,germany,18,False,False,False,False,9.0
audi,a3,audi,14995,good-price,96511.0,116.0,2018-07-01,2018.0,7.0,petrol,germany,18,False,False,False,False,7.0
audi,a3,audi,6400,unknown,232500.0,110.0,2015-08-01,2015.0,8.0,diesel,germany,18,False,False,False,False,10.0
audi,a3,audi,11100,unknown,123250.0,110.0,2015-03-01,2015.0,3.0,petrol,germany,18,False,False,False,False,10.0
audi,a3,audi,16980,top-price,108000.0,150.0,2018-11-01,2018.0,11.0,petrol,germany,18,False,False,False,False,7.0
audi,a3,audi,13950,top-price,130000.0,150.0,2017-03-01,2017.0,3.0,petrol,germany,18,False,False,False,False,8.0
audi,a3,audi,32960,top-price,15833.0,150.0,2024-11-01,2024.0,11.0,diesel,germany,18,False,False,False,False,1.0
audi,a3,audi,26860,fair-price,38949.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,18,False,False,False,False,3.0
audi,a3,audi,23490,fair-price,27615.0,150.0,2022-07-01,2022.0,7.0,petrol,germany,18,False,False,False,False,3.0
audi,a3,audi,22490,good-price,42000.0,110.0,2022-03-01,2022.0,3.0,petrol,germany,18,False,False,False,False,3.0
audi,a3,audi,29990,good-price,50300.0,190.0,2022-07-01,2022.0,7.0,petrol,germany,18,False,False,False,False,3.0
audi,a3,audi,22290,top-price,50000.0,150.0,2022-10-01,2022.0,10.0,petrol,germany,18,False,False,False,False,3.0
audi,a3,audi,16480,top-price,55394.0,150.0,2020-03-01,2020.0,3.0,petrol,germany,18,False,False,False,False,5.0
audi,a3,audi,7990,fair-price,150000.0,105.0,2012-08-01,2012.0,8.0,petrol,germany,18,False,False,False,False,13.0
audi,a3,audi,16990,top-price,74412.0,116.0,2018-07-01,2018.0,7.0,petrol,germany,19,False,False,False,False,7.0
audi,a3,audi,25860,fair-price,29505.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,19,False,False,False,False,3.0
audi,a3,audi,11580,unknown,169800.0,150.0,2013-04-01,2013.0,4.0,diesel,germany,19,False,False,False,False,12.0
audi,a3,audi,22490,good-price,45062.0,150.0,2022-09-01,2022.0,9.0,petrol,germany,19,False,False,False,False,3.0
audi,a3,audi,28490,top-price,25430.0,150.0,2024-06-01,2024.0,6.0,petrol,germany,19,False,False,False,False,1.0
audi,a3,audi,18690,fair-price,30269.0,116.0,2018-07-01,2018.0,7.0,petrol,germany,19,False,False,False,False,7.0
audi,a3,audi,30990,top-price,24431.0,190.0,2022-03-01,2022.0,3.0,petrol,germany,19,False,False,False,False,3.0
audi,a3,audi,11740,fair-price,86000.0,122.0,2013-03-01,2013.0,3.0,petrol,germany,19,False,False,False,False,12.0
audi,a3,audi,24975,top-price,8973.0,116.0,2024-11-01,2024.0,11.0,petrol,germany,19,False,False,False,False,1.0
audi,a3,audi,32975,top-price,19004.0,150.0,2024-08-01,2024.0,8.0,diesel,germany,19,False,False,False,False,1.0
audi,a3,audi,24950,fair-price,98300.0,184.0,2018-07-01,2018.0,7.0,diesel,germany,19,False,False,False,False,7.0
audi,a3,audi,20690,fair-price,44029.0,110.0,2020-12-01,2020.0,12.0,petrol,germany,19,False,False,False,False,5.0
audi,a3,audi,25850,top-price,38160.0,116.0,2025-03-01,2025.0,3.0,petrol,germany,19,False,False,False,False,0.0
audi,a3,audi,26899,top-price,41954.0,150.0,2023-04-01,2023.0,4.0,petrol,germany,19,False,False,False,False,2.0
audi,a3,audi,14250,top-price,157000.0,150.0,2016-05-01,2016.0,5.0,diesel,germany,19,False,False,False,False,9.0
audi,a3,audi,27380,top-price,27650.0,150.0,2022-10-01,2022.0,10.0,2,germany,19,False,False,False,False,3.0
audi,a3,audi,34780,fair-price,25095.0,150.0,2024-08-01,2024.0,8.0,diesel,germany,19,False,False,False,False,1.0
audi,a3,audi,37990,unknown,14.0,150.0,2025-08-01,2025.0,8.0,diesel,germany,19,False,False,False,False,0.0
audi,a3,audi,15550,good-price,87600.0,179.0,2014-10-01,2014.0,10.0,petrol,germany,19,False,False,False,False,11.0
audi,a3,audi,29690,top-price,5802.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,19,False,False,False,False,1.0
audi,a3,audi,22260,good-price,50000.0,110.0,2021-07-01,2021.0,7.0,petrol,germany,20,False,False,False,False,4.0
audi,a3,audi,22990,top-price,26955.0,110.0,2023-04-01,2023.0,4.0,petrol,germany,20,False,False,False,False,2.0
audi,a3,audi,28690,fair-price,38224.0,190.0,2022-06-01,2022.0,6.0,petrol,germany,20,False,False,False,False,3.0
audi,a3,audi,36990,top-price,4564.0,150.0,2025-02-01,2025.0,2.0,diesel,germany,20,False,False,False,False,0.0
audi,a3,audi,28690,top-price,20615.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,24990,top-price,17032.0,110.0,2024-06-01,2024.0,6.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,23690,good-price,15198.0,110.0,2023-04-01,2023.0,4.0,petrol,germany,20,False,False,False,False,2.0
audi,a3,audi,28900,good-price,9655.0,150.0,2024-05-01,2024.0,5.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,23490,fair-price,60000.0,110.0,2022-07-01,2022.0,7.0,petrol,germany,20,False,False,False,False,3.0
audi,a3,audi,32200,unknown,28500.0,150.0,2024-05-01,2024.0,5.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,27290,fair-price,17309.0,150.0,2023-10-01,2023.0,10.0,petrol,germany,20,False,False,False,False,2.0
audi,a3,audi,28290,top-price,22500.0,150.0,2024-05-01,2024.0,5.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,36930,fair-price,4697.0,116.0,2024-09-01,2024.0,9.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,34550,good-price,6348.0,150.0,2024-11-01,2024.0,11.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,32690,fair-price,8030.0,150.0,2024-11-01,2024.0,11.0,petrol,germany,20,False,False,False,False,1.0
audi,a3,audi,38475,fair-price,10062.0,150.0,2025-04-01,2025.0,4.0,diesel,germany,20,False,False,False,False,0.0
audi,a3,audi,25755,fair-price,10125.0,110.0,2023-10-01,2023.0,10.0,petrol,germany,20,False,False,False,False,2.0
audi,a3,audi,13990,fair-price,74872.0,110.0,2015-10-01,2015.0,10.0,diesel,germany,21,False,False,False,False,10.0
audi,a3,audi,34900,unknown,9500.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,36975,top-price,5912.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,30690,good-price,24954.0,150.0,2025-02-01,2025.0,2.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,30690,fair-price,29588.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,35690,good-price,20756.0,150.0,2025-03-01,2025.0,3.0,diesel,germany,21,False,False,False,False,0.0
audi,a3,audi,39990,unknown,17707.0,150.0,2024-09-01,2024.0,9.0,2,germany,21,False,False,False,False,1.0
audi,a3,audi,30980,good-price,11079.0,116.0,2024-10-01,2024.0,10.0,petrol,germany,21,False,False,False,False,1.0
audi,a3,audi,35475,good-price,3213.0,150.0,2024-08-01,2024.0,8.0,petrol,germany,21,False,False,False,False,1.0
audi,a3,audi,25755,fair-price,9855.0,110.0,2023-10-01,2023.0,10.0,petrol,germany,21,False,False,False,False,2.0
audi,a3,audi,30690,fair-price,29407.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,30975,fair-price,27600.0,150.0,2025-04-01,2025.0,4.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,25180,fair-price,35300.0,150.0,2021-12-01,2021.0,12.0,diesel,germany,21,False,False,False,False,4.0
audi,a3,audi,34550,fair-price,13314.0,150.0,2024-12-01,2024.0,12.0,petrol,germany,21,False,False,False,False,1.0
audi,a3,audi,43800,fair-price,1000.0,150.0,2025-03-01,2025.0,3.0,diesel,germany,21,False,False,False,False,0.0
audi,a3,audi,31690,fair-price,11041.0,150.0,2024-10-01,2024.0,10.0,petrol,germany,21,False,False,False,False,1.0
audi,a3,audi,27180,fair-price,30200.0,150.0,2022-11-01,2022.0,11.0,2,germany,21,False,False,False,False,3.0
audi,a3,audi,28980,fair-price,26839.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,21,False,False,False,False,0.0
audi,a3,audi,3300,good-price,170000.0,200.0,2006-10-01,2006.0,10.0,petrol,germany,21,False,False,False,False,19.0
audi,a3,audi,11550,top-price,68042.0,110.0,2015-11-01,2015.0,11.0,petrol,germany,21,False,False,False,False,10.0
audi,a3,audi,19890,top-price,65442.0,150.0,2020-11-01,2020.0,11.0,petrol,germany,22,False,False,False,False,5.0
audi,a3,audi,16900,top-price,77000.0,150.0,2015-09-01,2015.0,9.0,petrol,germany,22,False,False,False,False,10.0
audi,a3,audi,15000,top-price,110000.0,150.0,2016-07-01,2016.0,7.0,diesel,germany,22,False,False,False,False,9.0
audi,a3,audi,11700,somewhat-expensive,209000.0,150.0,2014-02-01,2014.0,2.0,diesel,germany,22,False,False,False,False,11.0
audi,a3,audi,3900,fair-price,119480.0,102.0,2003-06-01,2003.0,6.0,petrol,germany,22,False,False,False,False,22.0
audi,a3,audi,6940,top-price,193211.0,110.0,2016-05-01,2016.0,5.0,c,germany,22,False,False,False,False,9.0
audi,a3,audi,12990,top-price,107000.0,150.0,2015-11-01,2015.0,11.0,petrol,germany,22,False,False,False,False,10.0
audi,a3,audi,4990,top-price,89000.0,160.0,2009-06-01,2009.0,6.0,petrol,germany,22,False,False,False,False,16.0
audi,a3,audi,8000,top-price,188000.0,110.0,2016-02-01,2016.0,2.0,diesel,germany,22,False,False,False,False,9.0
audi,a3,audi,3699,toolow-price,136240.0,102.0,2010-12-01,2010.0,12.0,petrol,germany,22,False,False,False,False,15.0
audi,a3,audi,3775,good-price,240921.0,160.0,2009-04-01,2009.0,4.0,petrol,germany,22,False,False,False,False,16.0
audi,a3,audi,4300,top-price,182000.0,125.0,2010-03-01,2010.0,3.0,petrol,germany,22,False,False,False,False,15.0
audi,a3,audi,4000,top-price,205000.0,125.0,2011-01-01,2011.0,1.0,petrol,germany,22,False,False,False,False,14.0
audi,a3,audi,15999,top-price,59500.0,116.0,2017-12-01,2017.0,12.0,petrol,germany,22,False,False,False,False,8.0
audi,a3,audi,14990,fair-price,231000.0,184.0,2017-10-01,2017.0,10.0,diesel,germany,22,False,False,False,False,8.0
audi,a3,audi,7290,good-price,191513.0,105.0,2015-01-01,2015.0,1.0,petrol,germany,22,False,False,False,False,10.0
audi,a3,audi,11490,top-price,29950.0,122.0,2013-06-01,2013.0,6.0,petrol,germany,22,False,False,False,False,12.0
audi,a3,audi,4499,top-price,155000.0,125.0,2009-04-01,2009.0,4.0,petrol,germany,22,False,False,False,False,16.0
audi,a3,audi,5400,fair-price,161000.0,125.0,2009-06-01,2009.0,6.0,petrol,germany,23,False,False,False,False,16.0
audi,a3,audi,15990,somewhat-expensive,151000.0,179.0,2014-11-01,2014.0,11.0,petrol,germany,23,False,False,False,False,11.0
audi,a3,audi,11350,good-price,51700.0,122.0,2013-03-01,2013.0,3.0,petrol,germany,23,False,False,False,False,12.0
audi,a3,audi,6950,good-price,221600.0,105.0,2014-06-01,2014.0,6.0,diesel,germany,23,False,False,False,False,11.0
audi,a3,audi,6490,good-price,245000.0,110.0,2014-07-01,2014.0,7.0,diesel,germany,23,False,False,False,False,11.0
audi,a3,audi,4650,good-price,199000.0,160.0,2009-05-01,2009.0,5.0,petrol,germany,23,False,False,False,False,16.0
audi,a3,audi,8490,good-price,198000.0,179.0,2014-03-01,2014.0,3.0,petrol,germany,23,False,False,False,False,11.0
audi,a3,audi,3750,top-price,138700.0,150.0,2002-12-01,2002.0,12.0,petrol,germany,23,False,False,False,False,23.0
audi,a3,audi,4800,good-price,195000.0,125.0,2010-03-01,2010.0,3.0,petrol,germany,23,False,False,False,False,15.0
audi,a3,audi,6699,fair-price,209000.0,125.0,2011-04-01,2011.0,4.0,petrol,germany,23,False,False,False,False,14.0
audi,a3,audi,1790,fair-price,220000.0,102.0,2006-12-01,2006.0,12.0,petrol,germany,23,False,False,False,False,19.0
audi,a3,audi,2000,unknown,180000.0,125.0,2009-05-01,2009.0,5.0,petrol,germany,23,False,False,False,False,16.0
audi,a3,audi,6490,good-price,200713.0,105.0,2013-02-01,2013.0,2.0,diesel,germany,23,False,False,False,False,12.0
audi,a3,audi,16950,top-price,72000.0,150.0,2019-05-01,2019.0,5.0,petrol,germany,23,False,False,False,False,6.0
audi,a3,audi,4590,good-price,162500.0,140.0,2007-10-01,2007.0,10.0,diesel,germany,23,False,False,False,False,18.0
audi,a3,audi,21987,top-price,111400.0,150.0,2021-11-01,2021.0,11.0,diesel,germany,23,False,False,False,False,4.0
audi,a3,audi,12990,somewhat-expensive,188000.0,184.0,2015-04-01,2015.0,4.0,diesel,germany,23,False,False,False,False,10.0
audi,a3,audi,11698,top-price,119987.0,150.0,2015-02-01,2015.0,2.0,petrol,germany,23,False,False,False,False,10.0
audi,a3,audi,24980,top-price,18487.0,116.0,2025-01-01,2025.0,1.0,petrol,germany,24,False,False,False,False,0.0
audi,a3,audi,13950,good-price,55973.0,110.0,2016-03-01,2016.0,3.0,petrol,germany,24,False,False,False,False,9.0
audi,a3,audi,5000,good-price,205820.0,105.0,2012-04-01,2012.0,4.0,petrol,germany,24,False,False,False,False,13.0
audi,a3,audi,9450,fair-price,42259.0,102.0,2009-04-01,2009.0,4.0,petrol,germany,24,False,False,False,False,16.0
audi,a3,audi,5900,fair-price,180900.0,140.0,2008-11-01,2008.0,11.0,diesel,germany,24,False,False,False,False,17.0
audi,a3,audi,2999,unknown,233000.0,102.0,2007-11-01,2007.0,11.0,petrol,germany,24,False,False,False,False,18.0
audi,a3,audi,21499,top-price,136852.0,150.0,2021-03-01,2021.0,3.0,diesel,germany,24,False,False,False,False,4.0
audi,a3,audi,4500,fair-price,260000.0,125.0,2012-10-01,2012.0,10.0,petrol,germany,24,False,False,False,False,13.0
audi,a3,audi,8990,good-price,230000.0,184.0,2014-07-01,2014.0,7.0,diesel,germany,24,False,False,False,False,11.0
audi,a3,audi,6790,fair-price,227996.0,122.0,2014-04-01,2014.0,4.0,petrol,germany,24,False,False,False,False,11.0
audi,a3,audi,22950,fair-price,95000.0,190.0,2017-09-01,2017.0,9.0,petrol,germany,24,False,False,False,False,8.0
audi,a3,audi,19950,fair-price,134000.0,150.0,2020-11-01,2020.0,11.0,diesel,germany,24,False,False,False,False,5.0
audi,a3,audi,7999,good-price,139500.0,170.0,2007-04-01,2007.0,4.0,diesel,germany,24,False,False,False,False,18.0
audi,a3,audi,9999,unknown,60000.0,125.0,2009-09-01,2009.0,9.0,petrol,germany,24,False,False,False,False,16.0
audi,a3,audi,10570,top-price,185309.0,116.0,2017-03-01,2017.0,3.0,petrol,germany,24,False,False,False,False,8.0
audi,a3,audi,6900,fair-price,145821.0,125.0,2011-03-01,2011.0,3.0,petrol,germany,24,False,False,False,False,14.0
audi,a3,audi,5500,good-price,215000.0,105.0,2010-06-01,2010.0,6.0,diesel,germany,24,False,False,False,False,15.0
